customer_no,acct_type,owner_indic,cur_balance_amt
12268,34,3,375840
12269,2,4,6864093
12269,5,1,0
12269,5,4,489913
12269,6,1,0
12269,10,1,61621
12269,13,1,74407
12269,51,1,410243
12270,6,1,11038
12270,10,1,38747
12270,13,1,0
12271,1,1,0
12271,5,1,562485
12271,6,1,0
12271,10,1,245588
12272,10,1,1424
12273,6,1,0
12273,10,1,2635
12274,5,1,87064
12274,6,1,9770
12274,10,1,74664
12275,5,4,179418
12275,10,1,54012
12276,1,1,0
12276,5,1,144553
12276,10,1,207432
12277,5,1,148751
12277,10,1,369555
12278,0,1,21758
12278,10,1,8862
12279,5,1,1356976
12279,5,4,216619
12279,10,1,157592
12280,10,1,0
12281,10,1,274059
12281,12,1,0
12282,5,1,119790
12282,10,1,18591
12283,10,1,9171
12284,6,1,59850
12284,10,1,24326
12285,5,1,0
12285,10,1,24371
12286,10,1,50047
12287,5,1,228706
12287,10,1,1932
12288,0,1,0
12288,1,1,0
12288,5,1,55995
12288,6,1,87186
12288,10,1,458794
12288,13,1,0
12289,5,1,44278
12289,6,1,34630
12289,10,1,52761
12290,10,1,0
12291,10,1,50690
12292,5,1,305703
12292,10,1,67736
12293,1,1,0
12293,5,1,156361
12293,6,1,18656
12293,10,1,217083
12293,12,1,0
12294,1,1,0
12294,6,1,0
12294,7,1,0
12294,10,1,217780
12294,53,1,193924
12295,0,1,0
12295,5,1,189105
12295,10,1,143038
12295,13,1,38353
12296,10,1,95895
12297,10,1,51341
12298,10,1,1938
12299,0,1,0
12299,6,1,6994
12299,10,1,55079
12299,13,1,0
12300,1,1,0
12300,5,1,293525
12300,6,1,4063
12300,10,1,15881
12300,13,1,0
12300,13,4,0
12301,0,1,0
12301,2,4,2442916
12301,10,1,23378
12302,10,1,3022
12303,0,1,0
12303,1,1,516489
12303,2,1,8947479
12303,10,1,45981
12303,10,2,0
12304,1,1,0
12304,5,1,95119
12304,6,1,0
12304,10,1,209862
12304,13,1,66149
12305,2,1,2417379
12305,10,1,37345
12306,1,1,632531
12306,10,1,187281
12307,10,1,0
12308,1,1,0
12308,2,1,395631
12308,10,1,3315
12309,1,1,650016
12309,5,4,0
12309,10,1,217879
12310,10,1,54156
12311,10,1,20889
12312,10,1,39260
12312,13,1,10961
12313,10,1,49073
12314,1,1,0
12314,2,1,0
12314,2,4,0
12314,5,1,385820
12314,6,1,0
12314,7,1,-211089
12314,10,1,51533
12314,13,1,41526
12315,5,1,0
12315,10,1,19400
12316,1,1,407395
12316,2,4,1859283
12316,5,1,316300
12316,6,1,5850
12316,10,1,151111
12317,10,1,20014
12318,1,1,694172
12318,6,1,22328
12318,10,1,279412
12318,17,1,3123485
12319,1,1,549619
12319,5,1,0
12319,6,1,0
12319,10,1,30665
12319,13,1,0
12320,0,1,13650
12320,5,1,115349
12320,6,1,30000
12320,10,1,48219
12320,13,1,0
12321,5,1,291935
12321,6,1,3610
12321,10,1,224200
12321,12,4,0
12321,13,1,0
12322,10,1,84894
12323,5,1,568069
12323,6,1,0
12323,10,1,45605
12324,10,1,20976
12325,5,1,216493
12325,6,1,25498
12325,10,1,0
12326,10,1,128913
12327,10,1,16119
12328,0,1,711
12328,6,1,9153
12328,10,1,92225
12328,13,1,0
12329,2,4,1282902
12329,6,1,0
12329,10,1,209185
12329,13,4,0
12330,6,1,27125
12330,13,1,0
12330,51,1,159345
12331,1,1,69188
12331,10,1,24534
12332,1,4,0
12332,5,1,600000
12332,5,4,0
12332,6,1,63890
12332,10,1,106270
12332,10,2,0
12333,6,1,7331
12333,10,1,3720
12334,10,1,47902
12334,13,1,4044
12335,5,1,131648
12335,6,1,0
12335,10,1,51864
12336,1,4,0
12336,5,1,0
12336,6,1,13456
12336,10,1,22259
12336,10,2,0
12337,10,1,10152
12338,6,1,72276
12338,10,1,65732
12339,2,4,1360121
12339,10,1,87092
12340,5,1,175764
12340,6,1,4428
12340,10,1,-1
12341,0,1,221
12341,6,1,11006
12341,10,1,473
12342,10,1,6307
12342,13,1,2978
12342,32,1,158843
12343,5,1,0
12343,10,1,20938
12343,13,1,0
12344,1,1,275131
12344,10,1,44483
12345,6,1,8828
12345,10,1,37282
12346,1,1,0
12346,2,4,1115943
12346,5,1,125155
12346,10,1,176272
12347,10,1,27307
12347,13,1,0
12348,0,1,98909
12348,5,1,179757
12348,6,1,0
12348,10,1,1906
12349,1,1,211981
12349,10,1,101026
12349,13,1,0
12349,32,1,0
12350,5,1,65485
12350,10,1,0
12351,5,1,585675
12351,10,1,145243
12352,5,1,498675
12352,6,1,0
12352,10,1,97992
12352,13,1,0
12352,13,4,0
12353,5,1,288299
12353,10,1,79249
12353,13,1,17538
12354,1,1,230364
12354,10,1,21596
12354,13,1,0
12354,17,1,690651
12355,5,1,167653
12355,10,1,0
12356,0,1,0
12356,1,1,0
12356,2,1,2695838
12356,5,1,0
12356,10,1,40064
12357,0,1,0
12357,6,1,20050
12357,7,1,280000
12357,10,1,120306
12358,1,1,190116
12358,5,1,0
12358,6,1,24914
12358,10,1,2223
12359,1,1,366258
12359,5,1,0
12359,5,4,0
12359,6,1,3700
12359,10,1,75169
12360,1,1,546338
12360,10,1,249040
12360,13,1,68056
12361,5,1,78927
12361,10,1,81569
12362,0,1,293275
12362,1,1,0
12362,5,1,129295
12362,6,1,0
12362,10,1,-1
12363,0,1,0
12363,1,3,0
12363,10,1,16958
12363,12,1,0
12364,10,1,46035
12365,5,1,85967
12365,10,1,52206
12365,13,1,0
12366,10,1,154537
12366,13,1,38171
12367,0,1,93777
12367,10,1,16794
12368,1,1,0
12368,1,4,75181
12368,10,1,-511
12369,10,1,85190
12370,5,1,141438
12370,6,1,16128
12370,10,1,42827
12370,13,1,0
12371,5,1,336857
12371,10,1,35711
12372,5,1,100125
12372,10,1,37327
12373,5,1,44407
12373,6,1,16009
12373,10,1,28027
12374,2,1,0
12374,2,3,0
12374,2,4,701649
12374,5,1,0
12374,6,1,20000
12374,10,1,50003
12374,12,1,0
12375,6,1,0
12375,10,1,18910
12376,5,1,0
12376,6,1,0
12376,53,1,0
12377,1,1,1330101
12377,2,1,443724
12377,6,1,0
12377,10,1,60613
12378,5,1,491336
12379,0,1,0
12379,5,1,0
12379,7,1,437184
12379,10,1,1085058
12379,12,1,0
12379,51,1,0
12380,1,1,383900
12380,8,4,0
12380,10,1,0
12381,1,1,0
12381,10,1,-8
12382,0,1,210053
12382,1,1,151515
12382,5,1,80324
12382,6,1,5831
12382,10,1,195342
12383,0,1,97932
12383,5,1,0
12383,6,1,11550
12384,5,1,0
12384,10,1,67526
12384,13,1,0
12385,0,1,24723
12385,1,1,390975
12385,5,1,208249
12385,7,1,0
12385,10,1,71272
12386,10,1,9979
12387,3,1,3317593
12387,5,1,42172
12387,6,1,0
12388,0,1,0
12388,2,1,753366
12388,10,1,2232
12388,10,2,56
12389,0,1,37800
12389,6,1,6280
12389,10,1,18034
12389,13,1,32456
12390,5,1,317041
12390,6,1,0
12390,10,1,39743
12391,6,1,0
12391,10,1,360093
12391,13,1,0
12392,1,4,340797
12392,6,1,9000
12392,10,1,42336
12393,1,1,6643588
12393,5,1,670335
12393,10,1,101908
12393,13,1,0
12394,4,1,0
12394,5,1,0
12394,10,1,116651
12394,12,1,201468
12394,12,4,-98908
12394,13,3,17453
12394,15,1,-1195
12395,5,1,0
12395,6,1,0
12395,10,1,15404
12395,13,1,0
12396,5,1,0
12396,5,4,239981
12396,10,1,89454
12396,13,1,47609
12396,53,1,300682
12397,0,1,0
12397,1,1,0
12397,1,4,0
12397,5,1,38650
12397,7,1,0
12397,10,1,65788
12398,5,1,0
12398,6,1,0
12398,7,1,2347
12398,10,1,97088
12399,5,1,313719
12399,10,1,10580
12400,1,1,257417
12400,10,1,76837
12401,1,1,532986
12401,6,1,35500
12401,10,1,49328
12402,0,1,98812
12402,5,1,0
12402,10,1,133786
12403,1,1,0
12403,5,1,0
12403,10,1,169298
12403,10,2,0
12403,32,1,0
12404,2,1,1870957
12404,5,1,0
12404,10,1,581998
12405,1,1,155644
12405,10,1,71397
12406,5,1,89680
12406,10,1,72490
12407,10,1,212462
12408,1,4,0
12408,10,1,26341
12409,5,1,0
12409,6,1,19061
12409,10,1,0
12410,0,1,0
12410,1,1,0
12410,5,1,0
12410,10,1,-1
12410,13,1,0
12411,0,1,244743
12411,10,1,172962
12412,1,1,0
12412,3,1,0
12412,5,1,0
12412,6,1,26600
12412,7,1,0
12412,10,1,60042
12412,13,1,0
12413,5,1,0
12413,6,1,0
12413,10,1,47558
12413,13,4,0
12414,5,1,288971
12414,10,1,19149
12415,7,1,0
12415,10,1,13909
12416,0,4,0
12416,2,4,2044136
12416,10,1,93159
12416,15,1,0
12417,0,1,257166
12417,5,1,293542
12417,6,1,0
12417,7,1,34477
12417,10,1,99093
12417,13,1,23577
12418,5,1,115995
12418,10,1,2768
12419,1,3,0
12419,5,1,0
12419,6,1,15120
12419,10,1,101764
12419,13,1,0
12420,10,1,1965
12420,13,1,34342
12421,5,1,118919
12422,10,1,1356
12422,13,1,0
12422,17,1,21156
12423,1,1,637869
12423,5,1,1055297
12423,10,1,174620
12424,5,1,287739
12424,6,1,0
12424,10,1,154013
12424,13,1,34441
12425,10,1,331558
12425,13,1,0
12425,51,1,177485
12426,1,1,528515
12426,6,1,53332
12426,10,1,49108
12426,32,1,135848
12426,32,4,89692
12427,10,1,38163
12428,10,1,90791
12429,10,1,112942
12430,0,1,119549
12430,10,1,132657
12430,13,1,0
12430,17,1,63789
12431,2,4,1476020
12431,10,1,200716
12432,10,1,26622
12433,10,1,54368
12433,13,1,0
12434,1,1,0
12434,5,1,0
12434,6,1,8800
12434,10,1,17707
12435,10,1,76887
12436,5,1,292461
12436,10,1,5658
12437,10,1,51134
12437,13,1,0
12438,5,1,149207
12438,6,1,0
12438,10,1,34528
12438,13,4,0
12439,5,1,616533
12439,10,1,179694
12439,12,1,0
12440,10,1,23511
12441,1,1,0
12441,6,1,0
12441,10,1,68982
12441,13,1,0
12441,51,1,297818
12441,54,1,0
12442,5,4,187775
12442,6,1,0
12442,10,1,38012
12443,5,1,0
12443,6,1,0
12443,10,1,51243
12443,13,1,0
12444,6,1,0
12444,10,1,76702
12444,13,1,47691
12445,1,1,0
12445,6,1,0
12445,10,1,18132
12446,1,1,8950
12446,1,4,0
12446,10,1,49493
12446,12,4,0
12447,6,1,0
12447,10,1,90366
12448,1,1,70911
12449,0,1,37097
12449,5,1,261533
12449,10,1,263199
12450,5,1,96863
12450,7,1,17500
12450,10,1,113870
12451,6,1,0
12451,10,1,74611
12452,5,1,0
12452,10,1,30348
12453,1,1,223223
12453,2,1,2420307
12453,5,1,265299
12453,6,1,0
12453,10,1,13401
12454,5,1,0
12454,10,1,281868
12454,13,1,0
12455,1,1,0
12455,2,1,2166192
12455,5,1,0
12455,10,1,35495
12455,12,4,45756
12456,10,1,205754
12457,5,1,504452
12457,10,1,191756
12458,2,1,0
12458,2,4,0
12458,5,1,0
12458,5,3,0
12458,6,1,0
12458,10,1,0
12459,5,1,228449
12459,6,1,0
12459,10,1,24783
12459,12,1,36530
12460,0,1,13333
12460,5,1,101506
12460,6,1,59838
12460,7,1,0
12460,10,1,153094
12460,13,1,0
12460,13,3,8531
12460,13,4,2835
12461,5,1,235846
12461,7,1,0
12461,7,4,0
12461,10,1,106838
12461,53,1,91293
12462,10,1,500
12463,2,1,1407750
12463,6,1,74687
12463,10,1,109995
12463,13,1,16912
12464,5,1,200000
12464,10,1,1919
12465,5,1,105000
12465,10,1,77166
12466,1,1,92290
12466,2,1,333305
12466,2,4,299142
12466,3,4,900000
12466,4,1,0
12466,10,1,56438
12466,13,1,0
12467,5,1,108776
12467,6,1,0
12467,7,1,0
12467,10,1,70609
12468,0,1,98968
12468,5,1,268077
12468,10,1,242924
12468,13,1,0
12469,1,1,85556
12469,5,1,0
12469,10,1,94636
12470,5,1,256551
12470,10,1,93818
12471,5,1,41143
12471,6,1,39265
12471,10,1,90308
12472,10,1,62160
12473,0,1,163784
12473,1,1,123392
12473,5,1,0
12473,6,1,0
12473,10,1,-583
12474,1,1,1182719
12474,2,1,2502523
12474,2,3,0
12474,5,1,95637
12474,6,1,0
12474,10,1,183255
12474,13,1,0
12474,51,4,0
12475,1,1,309590
12475,6,1,69860
12475,10,1,30808
12475,13,1,0
12476,1,1,470278
12476,1,3,1069658
12476,5,1,55995
12476,6,1,30000
12476,10,1,602890
12476,13,1,0
12476,32,4,307965
12477,5,1,174563
12477,10,1,11470
12477,13,1,0
12478,1,1,0
12478,2,4,2069959
12478,7,1,215000
12478,10,1,228789
12478,13,1,0
12479,10,1,17114
12480,10,1,46201
12480,13,1,0
12481,5,1,291337
12481,10,1,0
12482,10,1,0
12483,2,4,834358
12484,5,1,289527
12484,5,4,446268
12484,10,1,220765
12484,51,1,310857
12485,5,1,180946
12485,6,1,36800
12485,10,1,461024
12485,13,1,0
12486,0,1,254916
12486,5,1,336969
12486,6,1,0
12486,10,1,23345
12486,13,1,0
12487,10,1,69065
12488,10,1,9821
12488,13,1,0
12489,0,1,98979
12489,5,1,0
12489,6,1,38711
12489,10,1,26331
12490,5,1,380238
12490,10,1,30381
12491,10,1,80318
12492,1,1,0
12492,10,1,7822
12492,15,1,1126242
12492,51,1,0
12492,51,4,1404403
12493,1,1,623149
12493,5,1,0
12493,6,1,0
12493,10,1,0
12494,5,1,469408
12494,6,1,8250
12494,7,1,0
12494,10,1,65395
12494,13,1,0
12495,5,1,273849
12495,6,1,9183
12495,10,1,4824
12495,13,1,0
12496,5,1,0
12496,10,1,130154
12496,13,1,0
12497,1,1,41767
12497,5,1,106579
12497,6,1,163746
12497,6,3,237577
12497,7,1,0
12497,10,1,107316
12497,13,1,0
12497,15,1,44782
12498,10,1,16172
12499,5,1,22645
12499,10,1,51969
12499,13,1,0
12500,2,4,1447796
12500,5,1,0
12500,6,1,0
12500,10,1,49705
12501,10,1,21869
12502,2,1,0
12502,10,1,15421
12503,2,1,86256
12503,2,4,0
12503,5,1,0
12503,6,1,12742
12503,10,1,42839
12503,13,1,0
12504,5,1,0
12504,6,1,10000
12504,10,1,12567
12504,13,1,5000
12505,10,1,128098
12506,5,1,93138
12506,6,1,3780
12506,10,1,115886
12507,0,1,0
12507,6,1,0
12507,10,1,39464
12508,1,1,0
12508,1,3,1335100
12508,2,4,1877997
12508,3,1,-1011553
12508,5,1,0
12508,5,3,562134
12508,6,1,0
12508,7,1,358159
12508,10,1,25319
12508,13,1,0
12509,0,1,0
12509,5,1,178543
12509,10,1,15
12509,10,2,0
12509,13,1,0
12510,6,1,5100
12510,10,1,43121
12511,10,1,39850
12511,13,1,42694
12512,5,1,76111
12512,6,1,0
12512,7,1,0
12512,10,1,3168
12512,13,1,99552
12513,5,4,378802
12513,10,1,37859
12513,15,1,44674
12514,1,4,125416
12514,3,1,0
12514,5,1,0
12514,6,1,0
12514,10,1,91725
12514,10,2,31237
12514,13,1,0
12515,5,1,129356
12515,10,1,233172
12516,10,1,19952
12517,5,1,0
12517,10,1,144842
12518,0,1,1670
12518,5,1,410585
12518,6,1,24751
12518,10,1,11967
12518,13,1,0
12519,8,1,0
12519,10,1,9185
12520,1,1,0
12520,10,1,126148
12520,32,1,176378
12521,5,1,0
12521,10,1,0
12521,12,1,0
12522,1,1,0
12522,10,1,17376
12522,10,2,17158
12523,0,1,0
12523,1,1,1077199
12523,5,1,0
12523,10,1,104165
12523,13,1,0
12524,5,1,149569
12524,6,1,1181
12524,10,1,7327
12525,1,3,120250
12525,5,1,0
12525,6,1,0
12525,13,1,0
12526,1,1,0
12526,2,4,2890930
12526,10,1,79382
12527,6,1,0
12527,10,1,16690
12527,13,1,0
12528,0,1,0
12528,10,1,17891
12528,10,2,0
12529,6,1,0
12529,10,1,57419
12529,13,1,0
12530,1,1,0
12530,10,1,28910
12530,13,1,0
12531,0,1,11286
12531,2,1,420689
12531,5,1,476456
12531,6,1,18748
12531,10,1,19060
12531,15,1,84085
12532,5,1,0
12532,6,1,6456
12532,10,1,65698
12532,17,3,0
12533,0,1,24398
12533,6,1,21964
12533,10,1,38291
12533,13,1,0
12534,5,1,0
12534,6,1,20480
12534,10,1,215817
12535,0,1,22800
12535,6,1,41410
12535,10,1,13417
12535,13,1,33329
12536,1,1,0
12536,2,4,1279053
12536,5,1,62924
12536,7,1,0
12536,10,1,246413
12536,13,1,0
12537,0,1,526882
12537,0,4,0
12537,1,1,0
12537,2,1,1683361
12537,6,1,21164
12537,10,1,65517
12538,2,4,1490440
12538,10,1,0
12538,13,1,11732
12539,2,4,103295
12539,6,1,0
12539,10,1,240683
12540,1,4,0
12540,2,4,2701003
12540,6,1,0
12540,10,1,39499
12541,6,1,5412
12541,10,1,83712
12542,1,1,0
12542,6,1,0
12542,10,1,35293
12543,10,1,9460
12544,10,1,57556
12545,5,1,84610
12545,10,1,63885
12546,0,1,849567
12546,1,1,0
12546,5,1,1364347
12546,6,1,2450
12546,10,1,517893
12546,10,2,0
12546,12,1,0
12547,10,1,79704
12548,10,1,10088
12549,10,1,33394
12549,32,1,56698
12550,1,1,301300
12550,10,1,0
12550,13,1,0
12550,51,1,0
12551,6,1,0
12551,10,1,55134
12552,1,1,604944
12552,6,1,6450
12552,10,1,117585
12552,14,1,10000
12552,17,1,151644
12552,32,1,0
12553,5,1,93582
12553,10,1,141212
12554,5,1,129049
12554,10,1,46051
12554,13,1,0
12555,1,1,230468
12555,2,1,2625617
12555,10,1,4700
12555,13,1,0
12556,6,1,0
12556,10,1,91160
12557,10,1,18411
12558,1,1,0
12558,1,3,0
12558,2,1,0
12558,5,1,414401
12558,6,1,0
12558,10,1,22302
12558,13,1,0
12558,17,3,983004
12559,6,1,38500
12559,53,1,23237
12560,10,1,7276
12561,1,1,313075
12562,0,1,0
12562,5,1,202517
12562,6,1,0
12562,10,1,65877
12563,1,1,503615
12563,5,1,30832
12563,6,1,53721
12563,7,1,0
12563,10,1,68256
12563,13,1,0
12563,32,1,698648
12564,0,1,0
12564,5,1,747557
12564,10,1,60041
12565,10,1,63858
12566,6,1,0
12566,10,1,107984
12567,1,1,305564
12567,6,1,0
12567,10,1,307623
12568,6,1,15000
12568,10,1,29590
12568,13,1,0
12569,0,1,98971
12569,5,1,0
12569,10,1,5835
12570,1,1,1047744
12570,1,3,237960
12570,10,1,360718
12570,10,2,-214
12570,12,4,11143153
12570,15,4,0
12571,0,1,0
12571,1,1,248447
12571,6,1,0
12571,10,1,12024
12572,1,1,0
12572,1,4,275075
12572,5,1,0
12572,10,1,89954
12573,5,1,120830
12573,6,1,8601
12573,10,1,124005
12573,15,1,17585
12574,1,1,0
12574,6,1,18332
12574,10,1,133626
12575,2,4,1982207
12575,5,1,882598
12575,6,1,0
12575,10,1,272249
12575,13,1,0
12576,2,4,1910099
12576,6,1,19500
12576,10,1,12668
12576,13,1,54000
12576,13,4,0
12577,2,1,1762202
12577,6,1,38700
12577,10,1,277312
12578,0,1,0
12578,1,1,650505
12578,7,1,1121787
12578,10,1,145956
12578,12,1,-8793
12579,10,1,38001
12580,0,4,429000
12580,1,1,978167
12580,1,4,0
12580,10,1,201655
12580,32,4,454250
12581,2,4,4736628
12582,2,4,4255601
12582,6,1,0
12582,10,1,13744
12583,2,1,1370440
12583,5,1,240376
12583,6,1,0
12583,10,1,315618
12583,12,1,0
12584,5,1,131063
12584,10,1,48655
12585,2,4,988779
12585,5,1,244764
12585,10,1,49824
12586,2,3,406841
12586,4,1,0
12586,5,1,136183
12586,6,1,0
12586,10,1,172
12587,10,1,26151
12587,12,1,7
12587,13,1,0
12587,13,4,0
12588,1,4,278330
12588,10,1,260461
12589,1,1,669690
12589,10,1,35240
12590,0,1,35305
12590,2,1,955456
12590,10,1,104174
12591,1,1,399517
12591,5,1,180128
12591,5,4,474599
12591,6,1,2829
12591,10,1,35467
12591,13,1,13389
12591,32,1,0
12592,5,1,92668
12592,10,1,567
12593,1,1,0
12593,5,1,0
12593,6,1,17820
12593,10,1,55535
12594,5,1,176403
12594,6,1,0
12594,10,1,59273
12595,1,1,76140
12595,5,1,0
12595,6,1,0
12595,10,1,40004
12596,10,1,34700
12597,6,1,0
12597,10,1,104031
12598,1,1,0
12598,1,4,0
12598,6,4,0
12598,10,1,44246
12599,10,1,58105
12600,0,1,98217
12600,5,1,0
12600,10,1,46392
12601,6,1,10000
12601,10,1,72401
12601,13,1,0
12602,6,1,12190
12602,10,1,27052
12603,1,1,906788
12603,1,3,0
12603,1,4,0
12603,2,3,1698200
12603,2,4,1445529
12603,5,1,0
12603,7,1,-91000
12603,8,4,102854
12603,10,1,444044
12603,51,1,0
12604,5,1,150000
12604,6,1,18750
12604,10,1,9831
12605,6,1,27001
12605,10,1,78146
12605,53,1,363532
12606,5,1,134221
12606,6,1,0
12606,10,1,160495
12607,3,4,0
12607,5,1,125268
12607,6,1,0
12607,10,1,47335
12607,13,1,0
12608,5,1,140395
12608,10,1,24460
12608,13,1,0
12609,1,1,207686
12609,6,1,0
12609,10,1,22987
12610,0,1,0
12610,1,1,0
12610,5,4,309143
12610,6,1,4000
12610,10,1,62105
12610,51,1,0
12611,6,1,0
12611,10,1,73763
12612,10,1,50461
12612,13,1,0
12613,10,1,31999
12614,1,1,137752
12614,10,1,49294
12614,13,1,0
12614,51,1,19443
12615,0,1,12180
12615,10,1,37378
12616,0,1,0
12616,1,1,394057
12616,5,1,0
12616,6,1,0
12616,10,1,9327
12616,13,1,0
12617,0,1,20320
12617,1,1,246645
12617,6,1,2205
12617,10,1,213315
12618,0,1,0
12618,5,1,0
12618,10,1,192385
12619,0,1,0
12619,1,1,0
12619,6,1,10205
12619,10,1,43133
12620,1,1,246021
12620,6,1,4369
12620,10,1,56228
12621,5,1,37742
12621,5,4,125124
12621,10,1,47909
12622,5,1,500000
12622,10,1,28533
12623,0,1,0
12623,2,4,633912
12623,5,1,223305
12623,10,1,65138
12624,1,1,412383
12624,5,1,0
12624,10,1,78196
12625,10,1,62349
12625,13,1,0
12626,2,1,586582
12626,10,1,102925
12627,6,1,19762
12627,10,1,4445
12628,1,1,297540
12628,2,4,2991594
12628,6,1,20000
12628,13,1,0
12629,0,1,9000
12629,10,1,69041
12629,13,1,7847
12630,10,1,75965
12630,13,4,35041
12631,10,1,53451
12632,5,1,352218
12632,10,1,25193
12633,10,1,14624
12633,13,1,0
12634,0,1,0
12634,5,1,0
12634,10,1,0
12635,0,1,0
12635,1,1,0
12635,5,1,0
12635,10,1,540734
12635,10,2,0
12636,10,1,32208
12637,1,1,0
12637,5,1,0
12637,6,1,13800
12637,10,1,45102
12637,51,1,5000
12638,10,1,49933
12638,13,1,45828
12639,0,4,0
12639,1,1,283517
12639,2,4,0
12639,5,1,0
12639,10,1,199665
12640,3,4,5412823
12640,6,1,3500
12640,10,1,-966
12640,10,2,0
12641,5,1,276203
12641,10,1,2655
12641,13,1,15474
12642,0,1,98094
12642,5,1,0
12642,10,1,16060
12643,5,1,29492
12643,6,1,133402
12643,10,1,64856
12643,13,1,62376
12644,5,1,81698
12644,10,1,145101
12644,13,1,0
12645,5,1,295885
12645,10,1,0
12646,2,1,0
12646,2,4,0
12646,3,4,28394160
12646,5,1,0
12646,5,4,0
12646,6,1,0
12646,10,1,60322
12646,10,2,16206
12646,13,1,0
12646,51,4,1465014
12646,52,3,960540
12647,5,1,166694
12647,10,1,73784
12648,5,1,114959
12648,6,1,4950
12648,10,1,127280
12648,13,1,34695
12649,10,1,3923
12650,10,1,4243
12650,13,1,0
12651,1,1,710396
12651,5,1,450000
12651,6,1,23002
12651,7,1,0
12651,10,1,29
12652,0,1,92081
12652,6,1,6428
12652,10,1,-247
12652,13,1,0
12653,0,1,17550
12653,5,1,262149
12653,10,1,111495
12654,10,1,40628
12655,6,1,35549
12655,10,1,75929
12656,5,1,497126
12656,10,1,188154
12657,5,1,214430
12657,7,1,0
12657,10,1,255192
12657,53,1,0
12658,1,1,944529
12658,1,4,0
12658,6,1,24100
12658,10,1,125704
12659,10,1,42829
12660,5,1,0
12660,10,1,76042
12661,10,1,55114
12662,10,1,138215
12663,6,1,3160
12663,10,1,7301
12663,13,1,0
12664,5,1,44226
12664,10,1,136696
12665,1,1,0
12665,2,4,6262780
12665,5,1,0
12665,6,1,0
12665,10,1,163197
12666,1,1,1237412
12666,6,1,14828
12666,10,1,79477
12666,10,2,0
12667,1,1,132697
12667,10,1,102971
12668,0,1,18532
12668,1,1,322131
12668,10,1,3458
12668,13,1,0
12669,1,1,0
12669,5,1,712120
12669,10,1,50345
12670,5,1,0
12670,10,1,88700
12670,13,1,0
12671,10,1,205885
12672,6,1,7455
12672,10,1,86238
12673,0,1,0
12673,5,1,0
12673,10,1,64127
12673,13,1,0
12674,5,1,111878
12674,6,1,0
12674,10,1,848
12674,13,1,0
12675,10,1,14389
12676,0,1,98127
12676,2,4,1668828
12676,5,1,208000
12676,6,1,20332
12676,10,1,31850
12676,13,1,0
12677,1,1,313304
12677,6,1,17500
12677,7,1,274000
12677,10,1,67961
12677,12,1,0
12677,13,1,0
12677,15,4,200000
12678,10,1,22750
12679,1,4,0
12679,2,1,342512
12679,5,1,174774
12679,5,4,236782
12679,6,1,0
