customer_no,acct_type,enquiry_count
12198,5.0,1
12198,10.0,10
12199,0.0,1
12199,2.0,5
12199,5.0,3
12199,10.0,21
12199,13.0,2
12199,51.0,1
12200,1.0,4
12200,2.0,1
12200,5.0,4
12200,10.0,3
12201,1.0,2
12201,5.0,2
12201,10.0,5
12201,13.0,2
12202,10.0,2
12203,5.0,4
12203,10.0,9
12204,1.0,3
12204,2.0,2
12204,5.0,5
12204,10.0,2
12205,1.0,1
12205,2.0,7
12205,10.0,5
12206,5.0,6
12206,6.0,3
12206,10.0,5
12206,13.0,1
12207,2.0,1
12207,5.0,8
12207,10.0,16
12208,5.0,2
12208,10.0,2
12209,1.0,1
12209,2.0,1
12209,8.0,1
12209,10.0,1
12210,0.0,8
12210,1.0,3
12210,2.0,1
12210,5.0,9
12210,10.0,14
12210,12.0,1
12210,51.0,21
12211,0.0,6
12211,1.0,3
12211,2.0,10
12211,5.0,7
12211,10.0,26
12211,51.0,1
12212,1.0,1
12212,2.0,1
12212,10.0,27
12213,5.0,1
12213,10.0,9
12213,13.0,1
12214,1.0,4
12214,2.0,3
12214,5.0,20
12214,10.0,12
12215,6.0,2
12215,10.0,7
12216,0.0,2
12216,1.0,2
12216,2.0,2
12216,5.0,1
12216,10.0,3
12217,0.0,3
12217,1.0,1
12217,5.0,1
12217,10.0,4
12218,0.0,1
12218,1.0,2
12218,5.0,1
12218,10.0,12
12219,2.0,3
12219,5.0,5
12219,6.0,1
12219,10.0,7
12220,0.0,1
12220,10.0,3
12221,0.0,1
12221,2.0,1
12221,5.0,7
12221,6.0,1
12221,10.0,13
12222,0.0,4
12222,1.0,9
12222,2.0,2
12222,5.0,2
12222,10.0,12
12222,12.0,5
12222,51.0,4
12223,0.0,1
12223,2.0,3
12223,5.0,2
12223,6.0,1
12223,10.0,12
12224,2.0,1
12224,5.0,5
12224,6.0,2
12224,10.0,20
12224,13.0,1
12225,0.0,1
12225,5.0,10
12225,10.0,17
12225,14.0,1
12226,5.0,3
12226,10.0,26
12227,0.0,2
12227,1.0,2
12227,2.0,2
12227,5.0,21
12227,6.0,3
12227,10.0,32
12227,13.0,2
12228,0.0,1
12228,10.0,4
12229,0.0,1
12229,1.0,3
12229,2.0,6
12229,5.0,2
12229,10.0,7
12229,13.0,1
12230,2.0,1
12230,6.0,2
12230,10.0,2
12231,1.0,1
12231,5.0,17
12231,6.0,1
12231,10.0,22
12232,1.0,2
12232,10.0,11
12232,13.0,1
12233,1.0,1
12233,5.0,4
12233,10.0,5
12234,5.0,1
12234,6.0,4
12234,10.0,11
12234,13.0,3
12235,10.0,9
12235,13.0,1
12236,0.0,1
12236,5.0,4
12236,10.0,12
12237,10.0,4
12238,0.0,3
12238,2.0,1
12238,5.0,8
12238,6.0,7
12238,10.0,3
12238,13.0,2
12238,51.0,1
12239,0.0,1
12239,1.0,2
12239,2.0,1
12239,10.0,7
12240,1.0,1
12240,2.0,2
12240,5.0,14
12240,6.0,7
12240,10.0,20
12241,0.0,1
12241,6.0,1
12241,10.0,6
12242,0.0,2
12242,5.0,2
12242,10.0,14
12243,10.0,5
12244,0.0,1
12244,5.0,1
12244,6.0,2
12244,8.0,1
12244,10.0,12
12245,0.0,1
12245,1.0,12
12245,5.0,13
12245,10.0,4
12245,13.0,1
12245,51.0,3
12246,10.0,5
12247,10.0,12
12248,5.0,1
12248,10.0,5
12249,2.0,1
12249,5.0,8
12249,6.0,1
12249,10.0,15
12250,1.0,5
12250,2.0,4
12250,5.0,3
12250,10.0,8
12250,13.0,1
12251,0.0,2
12251,10.0,8
12251,13.0,2
12252,1.0,2
12252,2.0,1
12252,5.0,2
12252,6.0,1
12252,10.0,6
12253,1.0,1
12253,6.0,2
12253,10.0,17
12253,13.0,3
12253,32.0,1
12253,54.0,1
12254,1.0,4
12254,6.0,1
12254,10.0,12
12255,1.0,1
12255,10.0,6
12256,0.0,1
12256,6.0,2
12256,10.0,7
12257,10.0,3
12258,1.0,4
12258,5.0,2
12258,10.0,4
12259,0.0,1
12259,2.0,3
12259,10.0,7
12260,0.0,1
12260,5.0,10
12260,6.0,1
12260,10.0,17
12260,12.0,1
12261,0.0,2
12261,5.0,9
12261,6.0,2
12261,10.0,10
12261,32.0,1
12262,0.0,1
12262,2.0,2
12262,10.0,5
12263,0.0,1
12263,1.0,6
12263,5.0,18
12263,10.0,18
12264,5.0,2
12264,10.0,6
12264,13.0,1
12265,0.0,1
12265,5.0,12
12265,6.0,5
12265,9.0,1
12265,10.0,8
12266,1.0,2
12266,10.0,5
12267,10.0,13
12268,0.0,4
12268,1.0,1
12268,5.0,4
12268,6.0,4
12268,10.0,18
12269,2.0,1
12269,3.0,4
12269,5.0,5
12269,6.0,1
12269,10.0,3
12269,13.0,1
12269,51.0,1
12270,0.0,1
12270,2.0,1
12270,5.0,3
12270,10.0,12
12270,13.0,1
12271,0.0,3
12271,1.0,2
12271,2.0,11
12271,5.0,12
12271,8.0,1
12271,10.0,50
12272,2.0,1
12272,5.0,1
12272,10.0,9
12273,6.0,1
12273,10.0,1
12274,0.0,1
12274,5.0,3
12274,10.0,11
12275,2.0,1
12275,3.0,2
12275,5.0,2
12275,6.0,1
12275,10.0,5
12275,51.0,1
12276,0.0,1
12276,1.0,4
12276,4.0,1
12276,5.0,15
12276,10.0,28
12277,5.0,5
12277,10.0,9
12278,0.0,1
12278,6.0,1
12278,10.0,7
12279,0.0,2
12279,2.0,1
12279,5.0,9
12279,6.0,1
12279,10.0,23
12280,10.0,1
12281,10.0,8
12281,12.0,1
12282,1.0,1
12282,5.0,4
12282,6.0,2
12282,10.0,4
12283,10.0,7
12284,0.0,1
12284,6.0,2
12284,10.0,3
12285,0.0,1
12285,1.0,1
12285,10.0,2
12286,10.0,3
12287,0.0,1
12287,5.0,1
12287,10.0,2
12288,0.0,2
12288,1.0,7
12288,5.0,8
12288,6.0,8
12288,10.0,5
12288,13.0,3
12289,5.0,4
12289,6.0,2
12289,10.0,7
12289,13.0,4
12290,0.0,1
12290,10.0,9
12291,10.0,2
12292,5.0,2
12292,10.0,11
12293,0.0,1
12293,5.0,4
12293,6.0,2
12293,10.0,14
12294,1.0,1
12294,5.0,2
12294,10.0,21
12295,5.0,11
12295,10.0,4
12295,13.0,2
12296,10.0,4
12297,5.0,4
12297,10.0,19
12298,5.0,1
12298,10.0,14
12299,1.0,4
12299,5.0,1
12299,6.0,4
12299,10.0,9
12300,1.0,13
12300,5.0,9
12300,6.0,4
12300,10.0,38
12300,13.0,6
12301,0.0,2
12301,2.0,7
12301,10.0,1
12302,10.0,14
12303,0.0,1
12303,1.0,3
12303,2.0,5
12303,10.0,26
12304,1.0,1
12304,5.0,7
12304,6.0,1
12304,10.0,5
12304,13.0,1
12305,0.0,1
12305,2.0,1
12305,10.0,17
12306,1.0,1
12306,10.0,16
12307,0.0,1
12307,10.0,1
12308,1.0,1
12308,2.0,3
12308,10.0,10
12309,0.0,3
12309,1.0,8
12309,2.0,2
12309,3.0,1
12309,5.0,1
12309,10.0,3
12309,51.0,2
12310,10.0,7
12311,9.0,1
12311,10.0,2
12312,5.0,3
12312,10.0,6
12312,13.0,1
12313,10.0,7
12314,0.0,1
12314,1.0,2
12314,2.0,5
12314,5.0,34
12314,6.0,8
12314,10.0,21
12314,13.0,6
12314,51.0,1
12315,5.0,1
12315,10.0,4
12316,1.0,1
12316,2.0,2
12316,5.0,2
12316,6.0,1
12316,10.0,6
12317,10.0,8
12318,1.0,14
12318,5.0,1
12318,6.0,1
12318,10.0,14
12318,17.0,2
12318,54.0,1
12319,0.0,2
12319,1.0,3
12319,2.0,1
12319,5.0,4
12319,6.0,1
12319,10.0,5
12320,5.0,8
12320,6.0,2
12320,10.0,11
12320,13.0,2
12321,0.0,1
12321,2.0,2
12321,5.0,19
12321,6.0,1
12321,10.0,10
12321,13.0,1
12322,0.0,1
12322,10.0,7
12323,5.0,5
12323,6.0,2
12323,10.0,4
12324,10.0,1
12325,5.0,6
12325,6.0,1
12325,10.0,2
12326,0.0,2
12326,2.0,1
12326,5.0,1
12326,10.0,8
12327,10.0,1
12328,0.0,1
12328,10.0,6
12329,0.0,2
12329,1.0,1
12329,2.0,4
12329,5.0,8
12329,6.0,1
12329,10.0,9
12329,13.0,6
12330,1.0,4
12330,5.0,1
12330,6.0,1
12330,10.0,3
12330,13.0,1
12330,32.0,1
12330,51.0,6
12331,1.0,2
12332,0.0,7
12332,1.0,3
12332,5.0,54
12332,6.0,5
12332,10.0,40
12333,10.0,4
12334,10.0,7
12334,13.0,1
12335,5.0,12
12335,6.0,2
12335,10.0,5
12336,1.0,2
12336,5.0,3
12336,10.0,11
12337,10.0,9
12338,0.0,1
12338,5.0,2
12338,6.0,5
12338,10.0,11
12339,1.0,2
12339,2.0,1
12339,10.0,9
12340,5.0,4
12340,6.0,1
12340,10.0,6
12341,6.0,3
12341,10.0,2
12342,1.0,1
12342,6.0,1
12342,10.0,9
12342,13.0,2
12343,2.0,2
12343,5.0,10
12343,10.0,22
12343,13.0,3
12344,1.0,2
12344,5.0,2
12344,6.0,1
12344,10.0,10
12345,0.0,3
12345,5.0,8
12345,10.0,19
12346,0.0,1
12346,1.0,2
12346,2.0,1
12346,5.0,4
12346,10.0,12
12346,13.0,1
12347,0.0,2
12347,5.0,1
12347,10.0,17
12348,1.0,1
12348,5.0,2
12348,10.0,4
12349,1.0,6
12349,10.0,5
12349,13.0,3
12350,1.0,1
12350,5.0,4
12350,10.0,14
12351,0.0,1
12351,1.0,1
12351,5.0,11
12351,10.0,19
12352,0.0,1
12352,2.0,1
12352,5.0,8
12352,6.0,1
12352,10.0,13
12352,13.0,4
12353,0.0,2
12353,2.0,1
12353,5.0,2
12353,6.0,1
12353,10.0,17
12353,51.0,5
12354,1.0,4
12354,10.0,5
12354,13.0,1
12354,17.0,1
12355,5.0,9
12355,10.0,7
12356,1.0,2
12356,2.0,1
12356,5.0,4
12356,10.0,4
12357,6.0,3
12357,7.0,1
12357,10.0,9
12358,1.0,2
12358,2.0,2
12358,5.0,6
12358,6.0,1
12358,10.0,8
12359,1.0,2
12359,5.0,4
12359,6.0,1
12359,10.0,12
12360,0.0,1
12360,1.0,1
12360,10.0,7
12360,13.0,3
12361,5.0,1
12361,10.0,7
12362,0.0,1
12362,1.0,4
12362,5.0,8
12362,6.0,2
12362,10.0,21
12363,2.0,1
12363,10.0,4
12364,10.0,15
12365,0.0,1
12365,5.0,7
12365,10.0,4
12365,13.0,1
12366,2.0,3
12366,5.0,1
12366,10.0,9
12366,13.0,1
12367,5.0,1
12367,10.0,4
12368,1.0,3
12368,10.0,10
12369,10.0,5
12370,5.0,5
12370,6.0,5
12370,10.0,9
12370,13.0,2
12371,5.0,9
12371,10.0,15
12372,5.0,4
12372,10.0,5
12373,0.0,1
12373,5.0,3
12373,6.0,4
12373,10.0,7
12373,13.0,1
12374,2.0,5
12374,5.0,33
12374,6.0,4
12374,10.0,41
12374,12.0,3
12374,13.0,3
12375,6.0,1
12375,10.0,6
12376,5.0,7
12376,6.0,1
12376,10.0,3
12376,12.0,1
12376,13.0,1
12377,1.0,2
12377,2.0,1
12377,6.0,1
12377,10.0,1
12378,10.0,1
12379,0.0,10
12379,5.0,26
12379,7.0,1
12379,10.0,66
12379,12.0,3
12379,51.0,5
12380,1.0,2
12380,10.0,1
12381,1.0,7
12381,5.0,1
12381,10.0,3
12382,0.0,1
12382,1.0,3
12382,5.0,4
12382,6.0,5
12382,10.0,31
12383,6.0,1
12383,10.0,2
12384,0.0,1
12384,5.0,3
12384,10.0,19
12385,0.0,1
12385,1.0,1
12385,5.0,12
12385,10.0,18
12385,13.0,2
12386,0.0,5
12386,10.0,12
12387,0.0,3
12387,2.0,1
12387,3.0,5
12387,5.0,3
12387,6.0,2
12387,10.0,2
12387,51.0,1
12388,2.0,2
12388,10.0,8
12389,0.0,1
12389,5.0,1
12389,6.0,1
12389,10.0,3
12390,0.0,2
12390,5.0,14
12390,6.0,5
12390,10.0,14
12391,5.0,4
12391,10.0,23
12392,0.0,1
12392,1.0,1
12392,5.0,1
12392,10.0,9
12393,0.0,2
12393,1.0,23
12393,2.0,1
12393,4.0,1
12393,5.0,25
12393,8.0,2
12393,10.0,3
12393,51.0,1
12394,0.0,1
12394,8.0,1
12394,10.0,15
12394,12.0,1
12395,0.0,2
12395,2.0,1
12395,5.0,3
12395,10.0,2
12396,0.0,1
12396,3.0,1
12396,5.0,7
12396,10.0,8
12396,13.0,1
12397,1.0,10
12397,5.0,2
12397,10.0,5
12397,13.0,1
12398,0.0,2
12398,5.0,4
12398,6.0,2
12398,7.0,2
12398,10.0,9
12398,13.0,2
12399,0.0,1
12399,1.0,1
12399,5.0,1
12399,10.0,3
12400,1.0,2
12400,10.0,9
12401,0.0,3
12401,1.0,4
12401,2.0,3
12401,5.0,8
12401,6.0,1
12401,10.0,4
12401,13.0,1
12401,51.0,6
12402,10.0,5
12403,1.0,5
12403,2.0,1
12403,5.0,21
12403,6.0,1
12403,10.0,26
12404,0.0,1
12404,1.0,1
12404,2.0,2
12404,5.0,1
12404,10.0,5
12405,1.0,2
12405,6.0,1
12405,10.0,5
12406,5.0,2
12406,10.0,3
12407,5.0,2
12407,10.0,6
12408,0.0,2
12408,1.0,2
12408,10.0,7
12409,5.0,31
12409,6.0,8
12409,10.0,13
12409,13.0,4
12410,1.0,3
12410,5.0,4
12410,6.0,1
12410,10.0,6
12410,13.0,1
12411,10.0,22
12412,0.0,1
12412,5.0,6
12412,6.0,2
12412,10.0,16
12413,0.0,3
12413,10.0,19
12414,0.0,1
12414,5.0,9
12414,6.0,1
12414,10.0,18
12415,10.0,9
12416,2.0,3
12416,3.0,2
12416,5.0,1
12416,10.0,5
12417,0.0,2
12417,5.0,12
12417,10.0,2
12417,13.0,1
12418,5.0,2
12418,10.0,3
12418,13.0,2
12419,0.0,2
12419,1.0,6
12419,5.0,1
12419,6.0,1
12419,10.0,7
12420,10.0,3
12420,13.0,2
12421,5.0,1
12421,10.0,15
12422,0.0,3
12422,1.0,8
12422,5.0,1
12422,10.0,2
12422,13.0,4
12423,0.0,2
12423,1.0,1
12423,5.0,8
12423,10.0,8
12424,0.0,1
12424,5.0,14
12424,6.0,10
12424,10.0,13
12425,0.0,2
12425,5.0,3
12425,10.0,9
12425,13.0,2
12425,51.0,2
12426,0.0,2
12426,1.0,4
12426,5.0,1
12426,6.0,4
12426,10.0,22
12427,10.0,11
12428,0.0,1
12428,5.0,1
12428,10.0,4
12428,13.0,2
12429,5.0,3
12429,10.0,5
12430,0.0,1
12430,1.0,1
12430,5.0,2
12430,6.0,2
12430,10.0,19
12430,13.0,2
12431,2.0,3
12431,10.0,2
12432,10.0,2
12433,0.0,1
12433,10.0,2
12433,13.0,2
12434,0.0,2
12434,5.0,9
12434,6.0,1
12434,10.0,19
12435,0.0,1
12435,10.0,11
12436,5.0,2
12436,10.0,3
12436,13.0,1
12437,10.0,15
12437,13.0,5
12438,0.0,2
12438,1.0,1
12438,2.0,1
12438,5.0,7
12438,6.0,4
12438,10.0,1
12439,5.0,17
12439,6.0,1
12439,10.0,10
12440,10.0,2
12441,1.0,1
12441,2.0,2
12441,5.0,1
12441,10.0,21
12441,51.0,1
12442,0.0,4
12442,5.0,2
12442,6.0,2
12442,10.0,2
12443,0.0,1
12443,1.0,2
12443,5.0,3
12443,6.0,1
12443,10.0,8
12443,13.0,2
12444,10.0,5
12444,13.0,3
12445,0.0,1
12445,1.0,5
12445,6.0,1
12445,10.0,4
12446,0.0,1
12446,7.0,1
12446,10.0,14
12446,51.0,1
12447,5.0,1
12447,6.0,1
12447,10.0,8
12447,13.0,1
12448,10.0,1
12449,0.0,1
12449,5.0,4
12449,10.0,10
12450,5.0,1
12450,10.0,5
12451,0.0,2
12451,6.0,2
12451,10.0,6
12452,0.0,5
12452,5.0,13
12452,10.0,22
12453,0.0,1
12453,1.0,1
12453,2.0,2
12453,5.0,5
12453,6.0,1
12453,10.0,3
12454,0.0,4
12454,5.0,13
12454,10.0,8
12454,13.0,1
12454,51.0,2
12455,0.0,1
12455,1.0,2
12455,2.0,2
12455,5.0,1
12455,10.0,5
12455,12.0,1
12456,5.0,1
12456,10.0,5
12457,5.0,2
12457,10.0,17
12458,0.0,3
12458,10.0,1
12459,0.0,1
12459,5.0,3
12459,6.0,1
12459,10.0,5
12460,0.0,2
12460,5.0,2
12460,6.0,2
12460,10.0,12
12460,13.0,3
12461,0.0,2
12461,1.0,1
12461,2.0,1
12461,5.0,23
12461,10.0,48
12461,12.0,1
12462,0.0,2
12462,10.0,2
12462,13.0,1
12463,0.0,2
12463,2.0,6
12463,5.0,3
12463,6.0,1
12463,10.0,14
12463,13.0,6
12464,10.0,2
12465,10.0,6
12466,2.0,2
12466,10.0,14
12466,13.0,3
12466,54.0,1
12467,5.0,5
12467,6.0,1
12467,7.0,1
12467,10.0,19
12468,1.0,1
12468,2.0,1
12468,5.0,5
12468,10.0,8
12468,13.0,2
12469,0.0,3
12469,1.0,2
12469,2.0,1
12469,5.0,18
12469,6.0,3
12469,10.0,15
12469,32.0,1
12470,0.0,1
12470,2.0,3
12470,5.0,10
12470,10.0,24
12471,5.0,3
12471,6.0,1
12471,10.0,2
12472,0.0,1
12472,10.0,11
12473,1.0,9
12473,5.0,2
12473,10.0,4
12473,13.0,1
12474,0.0,10
12474,1.0,2
12474,2.0,8
12474,3.0,1
12474,5.0,9
12474,6.0,1
12474,10.0,20
12474,12.0,1
12474,13.0,6
12474,51.0,9
12474,52.0,1
12474,54.0,2
12475,1.0,4
12475,5.0,2
12475,6.0,1
12475,10.0,20
12475,13.0,1
12476,0.0,3
12476,1.0,10
12476,5.0,6
12476,6.0,1
12476,10.0,19
12476,13.0,3
12476,51.0,2
12477,2.0,1
12477,5.0,2
12477,10.0,3
12477,13.0,1
12478,0.0,1
12478,1.0,4
12478,2.0,2
12478,10.0,10
12478,13.0,1
12479,5.0,1
12479,6.0,1
12479,10.0,5
12480,0.0,1
12480,10.0,5
12480,13.0,1
12481,2.0,1
12481,5.0,1
12481,10.0,6
12482,10.0,4
12483,10.0,2
12484,0.0,1
12484,2.0,1
12484,5.0,17
12484,10.0,6
12484,12.0,1
12484,51.0,2
12485,0.0,1
12485,1.0,1
12485,2.0,2
12485,5.0,7
12485,6.0,6
12485,10.0,25
12485,51.0,1
12486,5.0,9
12486,6.0,2
12486,10.0,23
12486,13.0,1
12487,10.0,2
12488,10.0,6
12489,10.0,5
12490,5.0,15
12490,10.0,16
12491,10.0,1
12492,0.0,4
12492,1.0,2
12492,5.0,3
12492,10.0,6
12492,12.0,2
12492,13.0,1
12492,51.0,9
12493,0.0,1
12493,1.0,3
12493,2.0,11
12493,5.0,7
12493,6.0,5
12493,10.0,9
12494,0.0,1
12494,5.0,7
12494,6.0,1
12494,7.0,2
12494,10.0,7
12494,13.0,3
12495,0.0,2
12495,1.0,4
12495,5.0,7
12495,6.0,2
12495,10.0,10
12495,13.0,1
12496,5.0,2
12496,10.0,12
12496,13.0,1
12497,0.0,1
12497,1.0,1
12497,5.0,10
12497,7.0,1
12497,10.0,3
12497,13.0,1
12498,10.0,8
12499,5.0,4
12499,10.0,23
12499,13.0,2
12500,2.0,3
12500,5.0,2
12500,6.0,1
12500,10.0,11
12501,5.0,3
12501,10.0,6
12502,0.0,1
12502,1.0,2
12502,10.0,6
12503,2.0,1
12503,5.0,2
12503,10.0,8
12503,13.0,1
12504,5.0,6
12504,6.0,2
12504,10.0,14
12504,13.0,3
12505,10.0,4
12506,0.0,3
12506,1.0,3
12506,2.0,4
12506,5.0,11
12506,6.0,1
12506,10.0,15
12507,1.0,2
12507,6.0,5
12507,10.0,7
12508,0.0,4
12508,1.0,10
12508,2.0,2
12508,5.0,7
12508,6.0,2
12508,10.0,20
12508,51.0,1
12509,0.0,1
12509,5.0,21
12509,10.0,9
12509,13.0,1
12510,5.0,1
12510,6.0,1
12510,10.0,12
12510,51.0,1
12511,0.0,1
12511,5.0,3
12511,10.0,10
12511,13.0,3
12512,6.0,6
12512,7.0,1
12512,10.0,5
12512,13.0,1
12513,0.0,1
12513,10.0,1
12514,0.0,1
12514,1.0,1
12514,2.0,3
12514,5.0,3
12514,6.0,1
12514,10.0,14
12514,13.0,2
12514,40.0,1
12514,51.0,1
12515,2.0,1
12515,5.0,12
12515,10.0,42
12516,2.0,3
12516,5.0,1
12516,10.0,5
12517,5.0,15
12517,10.0,7
12518,2.0,3
12518,5.0,9
12518,10.0,6
12518,13.0,1
12519,10.0,3
12520,1.0,4
12520,10.0,7
12521,0.0,1
12521,5.0,1
12521,10.0,2
12522,0.0,1
12522,1.0,2
12522,10.0,3
12523,0.0,6
12523,1.0,13
12523,3.0,1
12523,5.0,26
12523,10.0,16
12524,0.0,1
12524,1.0,1
12524,2.0,1
12524,5.0,25
12524,10.0,29
12525,0.0,1
12525,5.0,1
12525,6.0,1
12525,10.0,2
12525,13.0,1
12526,1.0,1
12526,2.0,1
12526,10.0,10
12527,1.0,1
12527,5.0,3
12527,6.0,1
12527,10.0,4
12527,13.0,3
12528,10.0,3
12529,0.0,1
12529,2.0,1
12529,10.0,5
12529,13.0,1
12530,0.0,1
12530,1.0,2
12530,5.0,1
12530,6.0,1
12530,10.0,19
12530,53.0,1
12531,0.0,1
12531,2.0,1
12531,5.0,8
12531,6.0,3
12531,10.0,13
12532,10.0,4
12533,6.0,6
12533,10.0,6
12533,13.0,1
12534,3.0,1
12534,5.0,2
12534,6.0,1
12534,10.0,4
12535,0.0,1
12535,6.0,5
12535,10.0,3
12535,13.0,2
12536,1.0,8
12536,2.0,1
12536,5.0,9
12536,10.0,14
12537,1.0,1
12537,2.0,3
12537,6.0,1
12537,10.0,13
12538,0.0,1
12538,2.0,1
12538,10.0,3
12538,13.0,1
12539,2.0,2
12539,10.0,18
12540,0.0,1
12540,2.0,6
12540,5.0,1
12540,10.0,12
12541,0.0,1
12541,2.0,1
12541,5.0,2
12541,10.0,5
12541,13.0,1
12542,0.0,1
12542,10.0,2
12543,5.0,1
12543,6.0,1
12543,10.0,4
12544,10.0,5
12545,5.0,4
12545,6.0,1
12545,10.0,5
12546,5.0,19
12546,10.0,13
12547,0.0,1
12547,10.0,9
12548,0.0,1
12548,10.0,3
12549,1.0,2
12549,10.0,9
12550,1.0,3
12550,10.0,4
12550,13.0,2
12551,6.0,6
12551,10.0,2
12552,1.0,7
12552,6.0,2
12552,10.0,2
12553,2.0,4
12553,5.0,2
12553,10.0,24
12554,5.0,1
12554,10.0,3
12554,13.0,1
12555,1.0,1
12555,2.0,2
12555,10.0,14
12556,0.0,1
12556,2.0,2
12556,6.0,1
12556,10.0,16
12557,0.0,1
12558,0.0,3
12558,1.0,6
12558,2.0,2
12558,5.0,4
12558,6.0,1
12558,10.0,6
12558,13.0,2
12559,6.0,1
12559,10.0,1
12560,5.0,2
12560,10.0,3
12561,1.0,2
12561,10.0,1
12562,0.0,2
12562,5.0,5
12562,6.0,3
12562,10.0,11
12563,1.0,5
12563,5.0,1
12563,6.0,9
12563,10.0,13
12563,13.0,1
12564,5.0,13
12564,10.0,9
12564,17.0,2
12565,10.0,4
12565,13.0,2
12565,51.0,1
12566,0.0,1
12566,5.0,2
12566,6.0,3
12566,10.0,6
12567,1.0,4
12567,5.0,4
12567,10.0,8
12568,5.0,1
12568,6.0,1
12568,10.0,3
12569,10.0,3
12570,1.0,4
12570,5.0,3
12570,10.0,17
12570,51.0,2
12571,1.0,4
12571,5.0,4
12571,6.0,3
12571,10.0,6
12571,13.0,1
12572,0.0,1
12572,1.0,3
12572,5.0,2
12572,10.0,4
12573,5.0,3
12573,10.0,4
12573,51.0,2
12574,10.0,3
12575,0.0,1
12575,2.0,2
12575,5.0,23
12575,10.0,20
12575,13.0,1
12576,2.0,5
12576,5.0,2
12576,6.0,1
12576,10.0,3
12576,13.0,3
12577,0.0,1
12577,2.0,1
12577,6.0,1
12577,10.0,10
12578,1.0,1
12578,10.0,6
12579,5.0,1
12579,10.0,5
12580,0.0,2
12580,1.0,16
12580,2.0,2
12580,3.0,1
12580,8.0,1
12580,10.0,4
12580,13.0,2
12580,32.0,1
12580,51.0,1
12580,54.0,1
12581,0.0,1
12581,2.0,3
12581,10.0,2
12582,0.0,4
12582,6.0,3
12582,10.0,19
12583,2.0,1
12583,5.0,7
12583,6.0,1
12583,10.0,43
12583,12.0,1
12584,5.0,1
12584,10.0,16
12585,0.0,1
12585,2.0,2
12585,5.0,5
12585,10.0,8
12586,0.0,3
12586,5.0,11
12586,8.0,1
12586,10.0,12
12587,2.0,1
12587,5.0,6
12587,10.0,4
12587,13.0,2
12588,1.0,6
12588,6.0,1
12588,10.0,4
12588,51.0,1
12589,1.0,5
12589,10.0,3
12590,2.0,1
12590,5.0,2
12590,10.0,12
12591,1.0,4
12591,3.0,1
12591,5.0,14
12591,6.0,1
12591,10.0,3
12591,13.0,2
12591,51.0,1
12592,5.0,5
12592,10.0,2
12593,0.0,2
12593,5.0,3
12593,6.0,1
12593,10.0,4
12593,13.0,1
12594,0.0,1
12594,1.0,1
12594,5.0,19
12594,6.0,1
12594,10.0,24
12594,13.0,3
12595,1.0,3
12595,5.0,2
12595,10.0,4
12595,13.0,1
12596,10.0,22
12597,0.0,1
12597,5.0,1
12597,10.0,3
12598,1.0,3
12598,5.0,1
12598,10.0,6
12599,1.0,2
12599,10.0,6
12600,0.0,1
12600,5.0,1
12600,10.0,2
12601,6.0,1
12601,10.0,18
12601,13.0,2
12602,6.0,1
12602,10.0,2
12603,0.0,3
12603,1.0,6
12603,2.0,1
12603,5.0,21
12603,8.0,4
12603,10.0,29
12603,12.0,1
12603,13.0,1
12603,51.0,4
12604,0.0,3
12604,5.0,12
12604,6.0,1
12604,10.0,24
12605,10.0,5
12606,0.0,1
12606,2.0,1
12606,5.0,18
12606,6.0,2
12606,10.0,8
12607,0.0,2
12607,1.0,3
12607,3.0,2
12607,4.0,1
12607,5.0,6
12607,6.0,4
12607,10.0,17
12607,13.0,2
12608,5.0,2
12608,10.0,2
12608,13.0,1
12609,1.0,3
12609,6.0,1
12609,10.0,2
12610,5.0,7
12610,10.0,16
12610,51.0,4
12611,5.0,1
12611,6.0,2
12611,10.0,7
12612,0.0,1
12612,2.0,1
12612,10.0,12
12613,0.0,1
12613,10.0,4
12614,0.0,3
12614,1.0,4
12614,2.0,4
12614,5.0,13
12614,10.0,7
12614,13.0,2
12614,51.0,3
12615,0.0,1
12615,6.0,2
12615,10.0,8
12616,0.0,1
12616,1.0,5
12616,5.0,1
12616,6.0,2
12616,10.0,2
12616,13.0,2
12617,1.0,2
12617,5.0,2
12617,10.0,10
12618,1.0,1
12618,10.0,7
12619,2.0,1
12619,6.0,1
12619,10.0,6
12619,51.0,1
12620,0.0,1
12620,1.0,5
12620,5.0,1
12620,6.0,2
12620,10.0,3
12621,5.0,11
12621,10.0,8
12622,5.0,11
12622,10.0,8
12622,13.0,1
12623,2.0,1
12623,5.0,8
12623,10.0,18
12624,1.0,4
12624,10.0,14
12625,10.0,3
12626,2.0,1
12626,10.0,6
12627,5.0,2
12627,6.0,2
12627,10.0,3
12628,1.0,5
12628,2.0,2
12628,6.0,1
12628,10.0,4
12628,13.0,1
12629,0.0,1
12629,6.0,3
12629,10.0,6
12629,13.0,1
12630,5.0,1
12630,10.0,8
12630,13.0,2
12631,2.0,1
12631,10.0,11
12631,13.0,1
12632,1.0,1
12632,5.0,12
12632,10.0,4
12632,13.0,2
12633,10.0,10
12633,13.0,1
12634,1.0,7
12634,5.0,14
12634,10.0,25
12634,32.0,1
12635,0.0,4
12635,5.0,6
12635,10.0,16
12636,5.0,5
12636,10.0,9
12637,1.0,2
12637,2.0,1
12637,5.0,13
12637,6.0,1
12637,10.0,28
12638,10.0,8
