customer_no,owner_indic,acct_type,count
10001,1,2,1
10001,1,5,1
10002,1,10,2
10003,1,2,1
10003,1,5,1
10003,1,10,1
10003,1,13,1
10003,4,2,1
10003,4,3,1
10003,4,35,1
10004,1,10,7
10004,1,6,4
10004,1,5,2
10004,1,7,1
10004,1,13,1
10004,4,5,1
10005,1,10,6
10005,2,10,1
10005,4,2,2
10006,1,10,3
10006,1,5,2
10006,1,13,1
10007,1,10,3
10008,1,8,2
10008,1,10,2
10008,1,13,1
10008,4,2,1
10009,1,10,4
10009,1,5,2
10009,1,13,2
10009,1,51,2
10009,1,1,1
10009,1,6,1
10009,1,17,1
10009,4,17,6
10009,4,1,1
10010,1,10,2
10010,1,6,1
10011,1,10,8
10011,1,2,1
10012,1,10,9
10012,1,2,2
10012,1,5,2
10012,1,1,1
10012,1,3,1
10013,1,10,2
10013,1,32,1
10013,4,8,1
10014,1,10,3
10014,1,6,2
10014,2,10,1
10014,4,12,1
10015,1,10,2
10015,1,6,1
10015,1,13,1
10015,4,2,1
10015,4,3,1
10016,1,6,2
10016,1,10,2
10016,1,13,1
10017,1,10,6
10017,1,2,1
10017,1,7,1
10018,1,10,2
10018,1,0,1
10018,1,1,1
10018,1,13,1
10019,1,5,4
10019,1,10,3
10019,1,6,2
10020,1,10,4
10020,1,6,2
10020,1,5,1
10021,1,6,6
10021,1,10,3
10021,1,1,2
10021,1,32,1
10021,3,1,1
10022,1,10,2
10023,1,10,2
10023,1,5,1
10024,1,10,4
10024,1,6,3
10024,1,13,3
10025,1,5,3
10025,1,10,3
10025,4,17,1
10026,1,5,2
10026,1,6,2
10026,1,10,2
10026,1,7,1
10027,1,10,12
10027,1,5,2
10027,1,6,2
10027,1,1,1
10028,1,6,2
10028,1,10,2
10028,1,5,1
10029,1,10,4
10029,1,5,2
10029,1,13,1
10029,4,2,1
10030,1,6,3
10030,1,10,3
10030,1,5,1
10030,1,13,1
10031,1,10,4
10031,1,6,1
10032,1,6,4
10032,1,5,3
10032,1,0,2
10032,1,10,2
10032,1,7,1
10033,1,5,7
10033,1,10,6
10033,1,1,1
10033,1,6,1
10034,1,12,1
10035,1,10,2
10035,4,1,1
10036,1,10,4
10036,1,13,1
10037,1,10,4
10037,1,1,3
10037,1,5,2
10037,1,2,1
10038,1,10,17
10038,1,5,2
10038,2,10,1
10038,4,2,2
10039,1,10,11
10039,2,10,3
10040,1,10,1
10041,1,10,4
10042,1,5,2
10043,1,7,24
10043,1,5,14
10043,1,10,14
10043,1,53,8
10043,1,1,2
10044,1,10,4
10044,1,2,2
10044,1,5,2
10044,1,6,2
10044,1,13,2
10045,1,6,7
10045,1,10,4
10045,1,1,1
10046,1,10,4
10046,1,6,2
10047,1,10,2
10047,1,5,1
10047,1,12,1
10048,1,10,7
10048,1,6,6
10048,1,1,3
10048,1,5,1
10048,1,13,1
10048,1,17,1
10048,4,1,4
10049,1,10,16
10049,1,2,5
10049,1,5,2
10049,4,2,2
10050,1,10,4
10050,1,7,2
10050,4,2,2
10051,1,6,14
10051,1,10,12
10052,1,10,4
10052,1,2,2
10052,1,13,2
10053,1,10,1
10054,1,10,2
10055,1,10,7
10055,1,6,6
10055,1,7,2
10055,1,5,1
10055,4,1,1
10056,1,10,9
10056,2,10,1
10056,4,1,1
10057,1,5,3
10057,1,6,3
10057,1,0,1
10057,1,2,1
10057,1,10,1
10057,1,13,1
10058,1,7,8
10058,1,5,6
10058,1,6,6
10058,1,10,3
10058,1,1,1
10058,1,13,1
10058,2,10,1
10059,1,6,1
10059,1,13,1
10060,1,10,1
10061,1,5,9
10061,1,10,8
10061,1,1,2
10061,1,2,2
10061,1,6,2
10061,1,8,1
10061,4,2,5
10061,4,35,1
10062,1,10,5
10062,1,1,1
10063,1,6,3
10063,1,10,3
10063,1,0,1
10063,1,2,1
10063,1,13,1
10064,1,10,3
10065,1,10,12
10065,4,13,1
10066,1,10,2
10067,1,10,2
10067,1,5,1
10068,1,10,2
10068,1,5,1
10069,1,7,6
10069,1,10,3
10069,1,5,1
10070,1,10,1
10071,1,6,4
10071,1,10,2
10072,1,6,3
10072,1,1,2
10072,1,5,2
10072,1,10,2
10072,1,13,1
10073,1,6,3
10073,1,10,3
10073,1,15,2
10073,1,0,1
10074,1,13,2
10074,1,1,1
10074,1,5,1
10074,1,6,1
10074,1,10,1
10075,1,13,2
10075,1,10,1
10075,4,5,1
10076,1,10,54
10076,1,7,16
10076,1,1,14
10076,1,5,12
10076,1,6,10
10076,4,1,6
10077,1,5,2
10077,1,10,2
10078,1,6,1
10078,1,10,1
10078,1,13,1
10079,1,6,8
10079,1,10,3
10079,1,13,2
10079,4,1,1
10080,1,10,22
10080,1,5,4
10080,1,6,2
10080,2,10,1
10081,1,0,2
10081,1,10,2
10082,1,6,4
10082,1,10,4
10082,1,1,1
10083,1,10,10
10084,1,10,1
10084,4,13,1
10085,1,1,3
10085,1,6,2
10085,1,5,1
10085,1,10,1
10085,1,13,1
10086,1,10,6
10086,1,6,4
10087,1,13,3
10087,1,10,2
10087,1,1,1
10087,1,2,1
10087,1,5,1
10087,1,7,1
10087,4,13,1
10088,1,7,11
10088,1,10,2
10089,1,10,4
10089,1,5,2
10090,1,5,3
10090,1,6,3
10090,1,10,3
10090,4,5,1
10091,1,10,2
10092,1,10,4
10092,1,5,3
10093,1,10,4
10093,1,7,2
10093,1,6,1
10093,1,13,1
10093,4,7,1
10094,1,6,2
10094,4,1,1
10095,1,10,7
10095,1,1,4
10095,1,5,4
10095,1,6,2
10095,1,0,1
10095,1,13,1
10095,4,1,1
10096,1,10,5
10097,1,10,3
10097,1,5,1
10097,1,13,1
10097,4,13,1
10098,1,5,3
10098,1,10,3
10098,1,1,1
10098,1,13,1
10098,1,51,1
10098,4,1,1
10098,4,2,1
10099,1,10,2
10100,1,10,3
10100,1,5,1
10101,1,10,2
10101,1,1,1
10101,1,13,1
10102,1,10,3
10102,1,0,2
10102,1,1,1
10102,1,5,1
10102,1,17,1
10103,1,6,3
10103,1,10,2
10103,1,0,1
10103,1,2,1
10104,1,6,6
10104,1,10,4
10105,1,10,4
10105,1,5,3
10106,1,10,5
10106,1,6,4
10106,1,5,3
10107,1,5,6
10107,1,10,3
10108,1,10,4
10108,1,2,1
10108,1,5,1
10108,1,6,1
10108,1,13,1
10109,1,10,10
10109,1,13,1
10110,1,0,1
10110,1,10,1
10110,4,2,1
10111,1,6,4
10111,1,7,4
10111,1,5,3
10111,1,10,3
10111,1,13,1
10112,1,5,3
10112,1,10,3
10113,1,6,2
10113,1,0,1
10113,1,7,1
10113,1,10,1
10114,1,10,3
10114,1,6,1
10114,1,13,1
10115,1,1,4
10115,1,3,3
10115,1,6,1
10115,1,10,1
10115,1,12,1
10115,1,32,1
10115,3,52,1
10115,4,1,1
10115,4,3,1
10116,1,5,4
10116,1,6,3
10116,1,10,3
10116,1,13,1
10117,1,10,7
10117,1,13,3
10117,1,0,1
10117,1,5,1
10118,1,1,1
10118,1,10,1
10119,1,10,2
10119,1,13,1
10120,1,10,2
10121,1,10,8
10121,1,6,4
10121,1,1,1
10121,4,2,1
10122,1,1,10
10122,1,7,7
10122,1,6,5
10122,1,10,3
10122,1,17,3
10122,1,0,1
10122,1,5,1
10122,1,13,1
10122,3,17,2
10122,3,1,1
10122,4,1,1
10122,4,17,1
10123,1,10,2
10123,1,6,1
10124,1,6,6
10124,1,10,6
10124,1,5,2
10125,1,10,5
10125,1,2,4
10125,1,5,2
10125,1,0,1
10125,1,1,1
10125,1,6,1
10125,4,8,1
10125,4,35,1
10126,1,10,2
10127,1,6,8
10127,1,10,4
10127,1,13,1
10127,3,13,1
10127,4,13,2
10127,4,1,1
10127,4,5,1
10128,1,10,8
10128,1,0,1
10129,1,0,2
10129,1,5,1
10129,2,10,1
10129,4,12,1
10130,1,10,5
10130,1,13,1
10131,1,10,4
10132,1,6,4
10132,1,5,2
10132,1,10,1
10132,1,13,1
10133,1,6,5
10133,1,10,2
10133,1,13,2
10134,1,10,5
10134,1,6,2
10134,1,5,1
10135,1,10,5
10135,1,13,1
10136,1,0,1
10136,1,1,1
10136,1,5,1
10136,1,13,1
10137,1,10,6
10137,1,6,3
10137,1,5,2
10137,1,13,1
10137,4,5,1
10138,1,10,3
10139,1,10,7
10139,1,6,2
10139,1,1,1
10139,4,1,1
10140,1,10,2
10141,1,10,1
10142,1,6,11
10142,1,10,4
10142,1,7,3
10142,1,13,2
10142,3,13,1
10142,4,13,1
10143,1,6,2
10143,1,5,1
10143,1,13,1
10143,4,13,1
10144,1,5,4
10144,1,10,2
10145,1,8,2
10145,1,10,1
10146,1,5,1
10146,1,10,1
10147,1,5,1
10147,1,6,1
10147,1,10,1
10148,1,10,4
10148,1,0,1
10148,1,5,1
10148,1,13,1
10149,1,6,4
10149,1,10,2
10149,1,0,1
10150,1,10,8
10150,1,5,6
10150,1,13,2
10150,1,1,1
10150,1,6,1
10151,1,10,4
10151,3,2,1
10151,4,5,2
10152,1,10,5
10152,1,5,1
10152,1,7,1
10153,1,10,16
10154,1,6,4
10154,1,5,1
10155,1,10,2
10156,1,10,2
10157,1,10,9
10158,1,10,4
10159,1,13,3
10159,1,10,2
10159,1,0,1
10159,1,5,1
10159,1,32,1
10160,1,10,4
10160,1,5,1
10160,1,12,1
10160,1,13,1
10161,1,10,6
10161,1,1,1
10161,3,1,1
10162,1,10,2
10162,1,1,1
10162,4,13,1
10163,1,6,2
10163,1,10,2
10163,1,1,1
10163,1,13,1
10163,2,10,1
10163,4,13,1
10164,1,5,2
10164,1,13,2
10164,1,6,1
10164,1,10,1
10165,1,5,2
10165,1,10,2
10165,1,13,1
10166,1,1,2
10166,1,10,2
10167,1,10,2
10167,1,1,1
10168,1,10,1
10169,1,10,11
10169,1,2,2
10169,4,2,1
10170,1,10,9
10170,1,3,2
10170,1,5,2
10170,2,10,2
10170,4,2,1
10171,1,10,4
10171,1,6,1
10171,4,2,1
10172,1,10,11
10172,1,12,1
10172,2,10,1
10173,1,5,3
10173,1,10,3
10173,1,6,2
10173,1,15,1
10174,1,10,9
10174,1,6,2
10174,1,5,1
10174,1,13,1
10174,3,2,1
10174,4,1,2
10174,4,2,2
10174,4,3,1
10175,1,10,9
10175,1,5,1
10175,1,13,1
10175,4,2,1
10176,1,10,4
10176,1,13,1
10176,4,13,1
10177,1,10,2
10178,1,10,11
10178,1,5,4
10178,1,1,2
10178,1,7,2
10178,1,3,1
10178,1,6,1
10178,4,0,1
10179,1,6,4
10179,1,10,4
10179,1,15,3
10179,1,1,1
10179,1,32,1
10179,2,10,1
10180,1,6,2
10180,1,10,2
10181,1,10,2
10182,1,1,2
10182,1,10,2
10182,1,13,1
10183,1,6,2
10183,1,10,2
10183,1,2,1
10184,1,10,2
10184,1,6,1
10184,4,17,1
10185,1,10,3
10185,1,1,1
10185,1,32,1
10185,4,1,1
10186,1,10,3
10186,1,6,1
10187,1,6,2
10187,1,13,2
10187,1,7,1
10187,1,10,1
10187,1,32,1
10188,1,10,6
10188,1,7,1
10188,3,1,1
10188,4,1,1
10188,4,2,1
10189,1,10,2
10189,1,1,1
10189,1,2,1
10190,1,1,1
10190,1,6,1
10190,1,10,1
10191,1,10,3
10191,1,6,1
10192,1,10,3
10192,1,5,1
10193,1,7,5
10193,1,10,2
10193,1,13,2
10193,1,5,1
10194,1,6,3
10194,1,10,3
10194,1,1,2
10194,1,13,2
10194,1,5,1
10194,4,2,1
10195,1,10,4
10195,1,6,2
10195,1,5,1
10196,1,6,2
10196,1,10,2
10196,1,1,1
10196,1,13,1
10197,1,10,2
10197,1,1,1
10197,1,13,1
10198,1,10,3
10198,1,1,2
10198,1,0,1
10198,1,13,1
10198,1,51,1
10198,4,1,1
10199,1,10,3
10199,1,1,1
10199,1,6,1
10199,1,13,1
10200,1,10,2
10200,1,6,1
10201,1,10,2
10201,1,5,1
10202,1,10,2
10202,1,5,1
10203,1,10,6
10203,1,6,3
10203,1,1,1
10203,1,5,1
10204,1,5,2
10204,1,10,1
10205,1,6,2
10205,1,10,2
10205,1,13,1
10206,1,10,4
10206,1,5,2
10207,1,10,5
10207,1,5,2
10207,1,12,2
10207,1,1,1
10208,1,10,10
10208,1,5,8
10208,1,6,2
10208,1,7,2
10208,1,13,2
10209,1,5,5
10209,1,10,4
10209,1,12,1
10209,1,13,1
10209,1,32,1
10210,1,10,1
10211,1,10,1
10212,1,10,2
10212,1,6,1
10212,1,13,1
10213,1,10,10
10213,1,6,3
10214,1,10,5
10214,1,13,2
10215,1,5,2
10215,1,0,1
10215,1,1,1
10215,1,10,1
10215,1,12,1
10216,1,10,7
10216,1,5,2
10216,1,6,2
10216,1,2,1
10216,1,32,1
10217,1,10,7
10217,1,1,2
10217,1,5,1
10217,4,2,2
10218,1,10,3
10218,1,1,2
10219,1,10,3
10220,1,10,1
10221,1,10,5
10221,1,5,2
10221,1,2,1
10221,4,35,1
10222,1,10,8
10222,1,5,5
10222,1,6,2
10222,1,0,1
10222,1,1,1
10222,1,13,1
10222,2,10,1
10223,1,7,13
10223,1,10,9
10223,1,6,7
10223,1,1,4
10223,1,13,4
10223,1,5,2
10223,1,2,1
10223,1,17,1
10223,1,32,1
10224,1,10,5
10224,1,0,3
10224,1,7,1
10225,1,5,3
10225,1,10,3
10225,1,13,1
10226,1,10,3
10227,1,10,6
10227,1,5,3
10227,1,6,1
10227,1,8,1
10228,1,10,1
10229,1,7,4
10229,1,10,2
10230,1,0,1
10230,1,10,1
10231,1,10,5
10231,1,6,3
10231,1,5,2
10231,1,0,1
10232,1,10,4
10232,1,5,2
10232,1,6,2
10233,1,5,1
10233,1,13,1
10234,1,10,2
10234,1,5,1
10235,1,10,3
10235,1,1,2
10236,1,5,3
10236,1,10,3
10236,1,7,2
10236,1,13,1
10236,4,2,1
10237,1,6,2
10237,1,0,1
10237,1,10,1
10237,3,1,1
10237,3,2,1
10238,1,10,2
10238,1,13,1
10239,1,10,2
10239,1,5,1
10240,1,10,2
10240,1,13,1
10241,1,10,2
10241,1,13,1
10242,1,10,12
10242,1,5,10
10242,1,6,1
10242,1,13,1
10243,1,10,5
10243,1,5,1
10243,1,13,1
10244,1,5,2
10244,1,10,2
10245,1,6,5
10245,1,10,1
10245,1,13,1
10246,1,5,2
10246,1,6,2
10246,1,10,2
10246,1,7,1
10246,1,13,1
10247,1,10,3
10247,1,1,1
10248,1,10,8
10248,1,1,1
10249,1,10,3
10249,1,0,1
10249,1,5,1
10250,1,10,12
10250,1,5,5
10250,1,6,1
10250,1,13,1
10251,1,6,10
10251,1,7,6
10251,1,5,5
10251,1,10,5
10251,1,13,2
10251,1,1,1
10252,1,10,4
10252,1,6,1
10253,1,10,3
10253,1,5,1
10254,1,10,5
10254,1,5,2
10254,1,6,1
10255,1,10,5
10255,1,5,2
10256,1,5,2
10256,1,10,2
10257,1,10,5
10257,4,2,1
10258,1,10,15
10258,1,2,2
10258,1,1,1
10258,1,5,1
10258,1,6,1
10258,1,12,1
10258,1,13,1
10258,1,51,1
10259,1,10,2
10259,1,6,1
10260,1,6,6
10260,1,10,4
10260,1,5,2
10261,1,10,3
10262,1,10,2
10262,1,17,2
10262,1,1,1
10262,1,33,1
10263,1,10,2
10263,1,6,1
10263,1,13,1
10264,1,5,3
10264,1,10,2
10264,1,13,1
10265,1,5,1
10265,1,6,1
10265,1,10,1
10266,1,10,1
10267,1,5,4
10267,1,10,4
10268,1,10,3
10268,1,1,1
10268,1,6,1
10268,1,13,1
10269,1,6,2
10269,1,5,1
10270,1,10,1
10271,1,10,16
10271,1,6,3
10271,1,5,2
10271,1,1,1
10271,1,32,1
10272,1,10,1
10273,1,5,5
10273,1,10,5
10273,1,6,1
10274,1,10,5
10274,1,7,3
10274,1,5,1
10275,1,6,1
10275,1,10,1
10275,1,13,1
10275,2,10,1
10276,1,10,6
10276,1,5,2
10276,1,6,1
10276,4,2,1
10277,1,10,6
10277,1,6,1
10278,1,6,1
10278,4,1,1
10279,1,5,2
10279,1,10,2
10279,1,0,1
10279,4,2,1
10280,1,10,9
10280,1,5,6
10280,1,6,1
10280,1,12,1
10280,4,2,2
10281,1,10,4
10281,1,2,1
10281,1,15,1
10282,1,10,3
10282,1,5,1
10283,1,10,2
10284,1,10,4
10284,1,1,1
10285,1,10,6
10285,1,1,3
10285,1,6,2
10286,1,10,4
10286,1,13,1
10287,1,0,2
10287,1,10,2
10288,1,6,2
10288,1,5,1
10288,1,10,1
10288,1,13,1
10289,1,10,2
10289,1,2,1
10289,1,5,1
10289,1,13,1
10290,1,5,3
10290,1,10,1
10290,1,13,1
10291,1,6,6
10291,1,10,1
10291,1,13,1
10292,1,10,1
10293,1,10,4
10293,1,6,2
10293,1,2,1
10294,1,10,5
10294,1,13,2
10294,3,1,1
10295,1,5,2
10295,1,10,2
10295,1,8,1
10295,1,13,1
10295,4,5,1
10296,1,10,6
10296,1,5,1
10296,4,5,1
10297,1,10,3
10298,1,10,13
10298,1,5,1
10298,1,6,1
10299,1,10,5
10299,1,13,4
10299,1,1,1
10299,1,4,1
10299,1,6,1
10299,3,1,1
10299,3,6,1
10299,4,3,1
10300,1,10,5
10300,1,6,2
10300,1,0,1
10300,1,13,1
10301,1,10,2
10301,1,1,1
10301,4,5,1
10302,1,10,5
10302,2,10,1
10302,4,8,1
10303,1,6,4
10303,1,10,2
10303,1,13,2
10304,1,10,7
10304,1,5,2
10304,1,0,1
10304,1,1,1
10305,1,10,4
10305,1,5,1
10305,1,8,1
10305,1,13,1
10305,4,1,1
10306,1,10,2
10306,1,13,2
10306,1,1,1
10306,1,6,1
10307,1,10,1
10308,1,1,1
10308,1,10,1
10309,1,6,35
10309,1,5,4
10309,1,10,3
10309,1,13,1
10310,1,10,3
10310,1,2,1
10310,1,6,1
10310,4,2,2
10311,1,0,2
10311,1,10,2
10311,1,7,1
10311,1,13,1
10311,4,1,1
10311,4,5,1
10312,1,10,4
10312,1,1,1
10313,1,10,5
10313,1,6,4
10313,1,1,1
10313,1,5,1
10314,1,6,6
10314,1,10,5
10314,1,5,2
10314,4,2,1
10315,1,13,6
10315,1,10,4
10315,1,5,1
10315,3,1,1
10316,1,10,11
10316,1,6,7
10317,1,10,2
10318,1,10,3
10319,1,10,2
10319,1,5,1
10319,1,13,1
10320,1,10,3
10320,1,6,2
10321,1,10,8
10321,1,5,1
10322,1,10,7
10322,1,5,1
10322,4,5,1
10323,1,10,2
10324,1,10,2
10324,4,1,1
10325,1,10,2
10325,1,6,1
10326,1,10,2
10326,1,1,1
10327,1,10,1
10328,1,10,3
10328,1,5,1
10328,1,13,1
10329,1,10,5
10329,1,5,3
10329,1,0,2
10329,1,32,1
10330,1,10,10
10330,1,1,1
10330,1,5,1
10330,1,13,1
10331,1,10,19
10331,1,5,4
10331,1,13,3
10331,1,0,1
10331,1,6,1
10332,1,10,3
10332,1,0,1
10333,1,10,1
10334,1,10,1
10334,1,13,1
10335,1,6,5
10335,1,10,2
10335,4,1,1
10336,1,10,5
10336,4,1,1
10337,1,6,9
10337,1,10,6
10337,1,0,5
10337,1,2,2
10337,1,5,1
10337,1,13,1
10337,2,10,1
10337,4,1,1
10338,1,5,5
10338,1,10,1
10339,1,10,10
10339,1,13,4
10339,1,6,3
10339,1,1,1
10339,1,2,1
10339,1,5,1
10340,1,10,4
10340,3,1,1
10341,1,7,6
10341,1,6,5
10341,1,10,5
10341,1,5,4
10341,1,13,3
10341,1,53,3
10342,1,10,6
10343,1,10,3
10344,1,6,14
10344,1,10,4
10345,1,10,4
10345,1,32,2
10346,4,2,2
10347,1,10,2
10347,1,13,2
10347,1,1,1
10348,1,10,4
10348,1,5,1
10348,4,0,1
10349,1,10,2
10350,1,6,10
10350,1,10,3
10351,1,5,4
10351,1,10,4
10352,1,10,5
10352,1,5,2
10352,1,1,1
10352,1,13,1
10353,1,10,10
10353,1,5,7
10353,1,0,1
10353,1,6,1
10354,1,10,10
10354,1,5,8
10354,1,6,3
10354,1,1,1
10355,1,5,4
10355,1,10,3
10356,1,10,2
10356,1,5,1
10356,1,13,1
10357,1,10,3
10357,1,0,2
10357,1,1,2
10358,1,10,1
10359,1,10,1
10360,1,10,8
10360,1,6,2
10360,1,5,1
10360,1,12,1
10360,1,13,1
10360,3,13,1
10361,1,10,4
10361,1,6,1
10361,1,13,1
10361,3,5,1
10362,1,10,2
10362,1,1,1
10363,1,5,3
10363,1,6,3
10363,1,13,3
10363,1,10,1
10364,1,10,5
10364,1,5,1
10365,1,10,3
10365,1,13,1
10366,1,10,2
10367,1,10,5
10367,1,1,1
10367,1,4,1
10367,1,5,1
10368,1,10,2
10369,1,10,2
10370,1,6,10
10370,1,10,5
10370,1,5,3
10370,1,7,1
10371,1,5,6
10371,1,10,6
10371,1,6,1
10371,1,13,1
10372,1,10,8
10372,1,5,7
10372,1,6,4
10372,1,7,2
10372,1,13,2
10372,1,0,1
10373,1,10,2
10374,1,10,2
10375,1,10,7
10375,1,6,2
10375,1,5,1
10375,1,13,1
10376,1,10,3
10376,1,53,1
10376,4,7,3
10377,1,10,4
10377,1,13,2
10377,1,1,1
10377,4,13,1
10378,1,10,5
10378,1,1,3
10378,1,13,2
10379,1,6,3
10380,1,10,9
10380,1,1,1
10380,1,6,1
10380,1,9,1
10381,1,6,1
10381,1,10,1
10381,1,13,1
10381,4,13,1
10382,1,6,2
10382,1,10,2
10382,4,0,1
10383,1,6,3
10383,1,1,2
10383,1,5,2
10383,1,10,2
10383,1,2,1
10383,1,32,1
10383,3,1,1
10383,3,2,1
10383,4,2,1
10384,1,5,4
10384,1,10,2
10385,1,10,2
10386,1,10,9
10386,1,5,5
10386,1,13,1
10386,4,2,3
10386,4,3,1
10387,1,6,4
10387,1,10,3
10387,1,5,2
10387,1,13,2
10388,1,10,3
10388,1,5,2
10388,1,13,2
10389,1,10,3
10389,1,2,2
10389,1,3,2
10389,1,5,2
10389,1,13,1
10390,1,10,4
10390,1,5,1
10390,4,2,1
10391,1,10,2
10391,3,0,6
10391,4,5,2
10391,4,32,1
10392,1,5,1
10392,1,10,1
10392,4,2,2
10393,1,1,4
10393,1,13,2
10393,1,10,1
10393,1,34,1
10393,4,1,1
10394,1,1,5
10394,1,10,1
10394,1,13,1
10394,1,34,1
10395,1,5,6
10395,1,17,4
10395,1,1,3
10395,1,10,3
10395,1,0,1
10395,1,15,1
10395,1,51,1
10395,3,0,1
10395,3,1,1
10395,4,2,3
10395,4,17,1
10395,4,51,1
10396,1,6,3
10396,1,10,3
10396,1,5,1
10397,1,6,15
10397,1,10,14
10397,1,13,2
10397,1,5,1
10397,1,12,1
10397,2,10,2
10398,1,10,5
10398,1,6,3
10398,1,13,2
10398,1,5,1
10398,1,15,1
10399,1,10,12
10399,4,2,4
10399,4,51,1
10400,1,6,2
10401,1,10,7
10401,1,1,5
10401,1,2,4
10401,1,6,2
10401,1,5,1
10401,1,13,1
10401,4,1,1
10402,1,5,3
10402,1,10,2
10402,1,6,1
10403,1,10,18
10403,1,5,3
10403,1,6,2
10403,1,0,1
10403,1,1,1
10403,1,13,1
10404,1,10,7
10404,1,1,1
10404,1,5,1
10404,1,15,1
10405,1,10,4
10405,1,2,2
10405,1,6,2
10405,1,5,1
10405,1,13,1
10405,3,17,2
10406,1,10,5
10406,1,6,2
10406,1,2,1
10406,4,2,3
10407,1,1,2
10407,1,10,2
10407,1,0,1
10407,1,5,1
10407,1,32,1
10407,4,1,1
10408,1,7,5
10408,1,5,1
10408,1,10,1
10408,1,13,1
10409,1,10,3
10410,1,7,20
10410,1,10,6
10410,1,1,3
10410,1,3,1
10410,3,1,1
10411,1,6,4
10411,1,10,4
10412,1,10,3
10412,1,5,1
10412,1,6,1
10413,1,10,7
10413,1,6,5
10413,1,5,2
10414,1,6,3
10414,1,0,2
10414,1,10,1
10414,4,32,1
10415,1,10,3
10415,1,6,2
10416,1,10,4
10416,1,7,3
10416,1,6,2
10417,1,0,2
10417,1,5,2
10417,1,10,2
10418,1,10,5
10418,1,5,3
10418,1,13,1
10419,1,5,1
10419,1,6,1
10419,1,10,1
10420,1,5,2
10420,1,7,1
10420,1,10,1
10421,1,10,4
10421,1,12,1
10422,1,7,2
10422,1,1,1
10422,1,3,1
10422,1,10,1
10422,2,10,1
10423,1,6,4
10423,1,10,4
10423,1,7,1
10423,1,12,1
10423,1,13,1
10423,1,59,1
10424,1,10,4
10424,3,13,2
10425,1,10,3
10425,1,13,1
10425,1,32,1
10425,4,1,1
10426,1,6,5
10426,1,10,1
10426,4,1,1
10427,1,6,6
10427,1,10,3
10427,1,13,2
10428,1,10,5
10428,1,6,1
10428,3,1,1
10429,1,10,9
10429,1,1,2
10429,2,10,1
10430,1,10,7
10431,1,0,4
10431,1,10,4
10431,1,2,1
10432,1,10,2
10433,1,10,4
10433,1,13,1
10434,1,10,12
10434,1,5,6
10434,1,15,1
10434,1,32,1
10434,1,51,1
10434,3,17,1
10434,4,2,2
10435,1,10,4
10435,1,0,3
10435,1,5,2
10435,1,6,2
10435,1,13,1
10436,1,6,4
10436,1,10,3
10436,1,0,1
10437,1,10,9
10437,1,32,2
10437,1,2,1
10437,1,5,1
10437,1,6,1
10437,1,13,1
10438,1,10,15
10438,1,5,7
10438,1,0,6
10438,1,6,6
10438,1,1,3
10438,1,4,2
10438,1,12,2
10438,3,1,1
10438,3,8,1
10438,4,2,2
10438,4,1,1
10439,1,10,13
10439,4,2,1
10440,1,10,2
10440,1,13,1
10441,1,10,2
10441,1,8,1
10442,1,5,3
10442,1,10,3
10442,1,13,1
10442,4,13,1
10443,1,5,1
10444,1,5,3
10444,1,10,2
10445,1,10,2
10446,1,5,3
10446,1,6,2
10446,1,10,2
10446,1,13,1
10447,1,10,1
10447,4,13,1
10448,1,10,3
10448,1,5,2
10448,1,6,1
10449,1,6,4
10449,1,10,3
10449,1,5,1
10450,1,10,5
10450,1,5,2
10450,1,6,1
10450,4,2,1
10451,1,10,6
10451,1,5,1
10452,1,10,2
10452,1,5,1
10452,1,7,1
10452,1,13,1
10453,1,5,3
10453,1,10,2
10454,1,10,1
10454,3,13,1
10454,4,13,1
10455,1,10,6
10455,1,5,3
10456,1,5,5
10456,1,10,4
10457,1,10,3
10457,1,6,1
10458,1,10,12
10458,1,1,4
10458,4,1,1
10459,1,10,4
10459,1,5,3
10459,1,2,1
10460,1,10,18
10460,1,1,3
10460,1,5,3
10460,1,0,1
10460,1,2,1
10460,1,6,1
10460,4,2,3
10461,1,10,15
10461,1,0,2
10461,1,5,1
10461,1,6,1
10461,1,7,1
10461,4,1,1
10461,4,2,1
10462,1,10,18
10462,1,6,1
10462,1,12,1
10462,2,10,2
10462,4,2,2
10463,1,5,3
10463,1,6,2
10463,1,10,1
10464,1,10,2
10465,1,10,4
10466,1,10,2
10467,1,10,5
10467,1,0,1
10467,1,5,1
10468,1,10,3
10468,1,5,1
10469,1,10,3
10469,1,5,2
10469,1,6,2
10470,1,10,6
10470,1,2,1
10470,1,6,1
10471,1,1,3
10471,1,10,2
10471,1,13,1
10472,1,10,7
10472,1,1,2
10472,4,2,1
10472,4,13,1
10473,4,35,1
10474,1,5,1
10474,1,10,1
10475,1,10,4
10475,1,5,2
10475,1,13,1
10476,1,6,6
10476,1,10,5
10476,1,0,1
10476,1,13,1
10477,1,6,9
10477,1,10,2
10477,1,5,1
10477,1,13,1
10478,1,6,3
10479,1,6,5
10479,1,13,2
10479,1,10,1
10480,1,10,4
10480,1,5,3
10481,1,10,6
10481,1,6,3
10481,1,13,1
10482,1,10,6
10482,1,6,4
10482,1,5,2
10483,1,0,1
10483,1,6,1
10483,1,10,1
10484,1,10,3
10484,1,5,2
10484,1,13,1
10485,1,10,1
10486,1,10,4
10487,1,10,3
10487,4,2,1
10488,1,10,5
10488,1,1,2
10489,1,5,3
10489,1,10,3
